Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-05-30 00:00:00-04:00,15306.02,15398.7,15280.99,15324.53,121150000,0.0,0.0
2013-05-31 00:00:00-04:00,15322.22,15392.38,15115.57,15115.57,208830000,0.0,0.0
2013-06-03 00:00:00-04:00,15123.55,15254.11,15123.55,15254.03,147980000,0.0,0.0
2013-06-04 00:00:00-04:00,15255.22,15304.98,15100.78,15177.54,134280000,0.0,0.0
2013-06-05 00:00:00-04:00,15168.1,15168.63,14945.57,14960.59,141400000,0.0,0.0
2013-06-06 00:00:00-04:00,14955.45,15040.62,14844.22,15040.62,140410000,0.0,0.0
2013-06-07 00:00:00-04:00,15044.46,15255.58,15044.46,15248.12,137380000,0.0,0.0
2013-06-10 00:00:00-04:00,15247.81,15300.64,15211.25,15238.59,94250000,0.0,0.0
2013-06-11 00:00:00-04:00,15231.38,15251.07,15086.09,15122.02,101610000,0.0,0.0
2013-06-12 00:00:00-04:00,15130.39,15241.28,14981.21,14995.23,105770000,0.0,0.0
2013-06-13 00:00:00-04:00,14992.54,15202.27,14953.45,15176.08,104490000,0.0,0.0
2013-06-14 00:00:00-04:00,15178.08,15205.92,15044.8,15070.18,107430000,0.0,0.0
2013-06-17 00:00:00-04:00,15078.71,15261.71,15078.71,15179.85,139250000,0.0,0.0
2013-06-18 00:00:00-04:00,15186.3,15340.09,15186.3,15318.23,99210000,0.0,0.0
2013-06-19 00:00:00-04:00,15315.47,15322.07,15112.11,15112.19,111380000,0.0,0.0
2013-06-20 00:00:00-04:00,15105.51,15105.51,14732.03,14758.32,172630000,0.0,0.0
2013-06-21 00:00:00-04:00,14760.62,14858.56,14688.43,14799.4,420080000,0.0,0.0
2013-06-24 00:00:00-04:00,14795.79,14795.79,14551.27,14659.56,158670000,0.0,0.0
2013-06-25 00:00:00-04:00,14669.69,14812.03,14669.69,14760.31,135940000,0.0,0.0
2013-06-26 00:00:00-04:00,14769.99,14938.98,14769.68,14910.14,133230000,0.0,0.0
2013-06-27 00:00:00-04:00,14921.28,15075.01,14921.28,15024.49,113650000,0.0,0.0
2013-06-28 00:00:00-04:00,15016.58,15034.63,14884.8,14909.6,230000000,0.0,0.0
2013-07-01 00:00:00-04:00,14911.6,15083.28,14911.6,14974.96,120570000,0.0,0.0
2013-07-02 00:00:00-04:00,14974.96,15049.22,14870.51,14932.41,116610000,0.0,0.0
2013-07-03 00:00:00-04:00,14923.73,15025.9,14858.93,14988.37,61000000,0.0,0.0
2013-07-05 00:00:00-04:00,14995.46,15137.51,14971.2,15135.84,94560000,0.0,0.0
2013-07-08 00:00:00-04:00,15137.22,15262.72,15137.22,15224.69,136820000,0.0,0.0
2013-07-09 00:00:00-04:00,15228.46,15320.42,15228.46,15300.34,109270000,0.0,0.0
2013-07-10 00:00:00-04:00,15298.03,15348.95,15258.89,15291.66,105050000,0.0,0.0
2013-07-11 00:00:00-04:00,15298.0,15483.55,15298.0,15460.92,124950000,0.0,0.0
2013-07-12 00:00:00-04:00,15460.69,15498.39,15410.27,15464.3,130140000,0.0,0.0
2013-07-15 00:00:00-04:00,15459.69,15509.48,15455.77,15484.26,99430000,0.0,0.0
2013-07-16 00:00:00-04:00,15485.03,15498.16,15415.71,15451.85,105970000,0.0,0.0
2013-07-17 00:00:00-04:00,15456.92,15502.0,15438.12,15470.52,126240000,0.0,0.0
2013-07-18 00:00:00-04:00,15465.91,15589.4,15465.91,15548.54,136270000,0.0,0.0
2013-07-19 00:00:00-04:00,15524.27,15544.55,15491.96,15543.74,229260000,0.0,0.0
2013-07-22 00:00:00-04:00,15543.97,15576.21,15516.2,15545.55,180920000,0.0,0.0
2013-07-23 00:00:00-04:00,15547.0,15604.22,15544.06,15567.74,98700000,0.0,0.0
2013-07-24 00:00:00-04:00,15576.69,15602.6,15496.84,15542.24,99320000,0.0,0.0
2013-07-25 00:00:00-04:00,15539.17,15560.33,15455.59,15555.61,103260000,0.0,0.0
2013-07-26 00:00:00-04:00,15547.85,15560.97,15405.16,15558.83,94880000,0.0,0.0
2013-07-29 00:00:00-04:00,15557.14,15557.14,15482.27,15521.97,87240000,0.0,0.0
2013-07-30 00:00:00-04:00,15534.49,15593.91,15479.13,15520.59,117550000,0.0,0.0
2013-07-31 00:00:00-04:00,15528.57,15634.32,15492.96,15499.54,145120000,0.0,0.0
2013-08-01 00:00:00-04:00,15503.85,15650.69,15503.85,15628.02,111040000,0.0,0.0
2013-08-02 00:00:00-04:00,15627.56,15658.43,15558.68,15658.36,104840000,0.0,0.0
2013-08-05 00:00:00-04:00,15651.98,15655.21,15584.83,15612.13,76850000,0.0,0.0
2013-08-06 00:00:00-04:00,15608.44,15608.44,15473.4,15518.74,87730000,0.0,0.0
2013-08-07 00:00:00-04:00,15516.21,15516.21,15421.75,15470.67,88430000,0.0,0.0
2013-08-08 00:00:00-04:00,15477.27,15557.12,15418.6,15498.32,90990000,0.0,0.0
2013-08-09 00:00:00-04:00,15496.63,15507.76,15346.65,15425.51,81180000,0.0,0.0
2013-08-12 00:00:00-04:00,15415.22,15441.75,15359.93,15419.68,78060000,0.0,0.0
2013-08-13 00:00:00-04:00,15420.68,15504.14,15342.34,15451.01,84790000,0.0,0.0
2013-08-14 00:00:00-04:00,15447.71,15453.08,15316.62,15337.66,91030000,0.0,0.0
2013-08-15 00:00:00-04:00,15332.71,15332.71,15094.03,15112.19,128340000,0.0,0.0
2013-08-16 00:00:00-04:00,15112.57,15139.77,15054.38,15081.47,151620000,0.0,0.0
2013-08-19 00:00:00-04:00,15076.79,15106.39,15005.42,15010.74,111660000,0.0,0.0
2013-08-20 00:00:00-04:00,15011.82,15074.92,14992.16,15002.99,102340000,0.0,0.0
2013-08-21 00:00:00-04:00,14993.81,15019.7,14880.84,14897.55,98340000,0.0,0.0
2013-08-22 00:00:00-04:00,14908.6,14989.12,14899.0,14963.74,153490000,0.0,0.0
2013-08-23 00:00:00-04:00,14988.78,15025.56,14931.24,15010.51,131860000,0.0,0.0
2013-08-26 00:00:00-04:00,15014.58,15049.98,14945.24,14946.46,102820000,0.0,0.0
2013-08-27 00:00:00-04:00,14939.25,14939.25,14765.42,14776.13,118610000,0.0,0.0
2013-08-28 00:00:00-04:00,14770.99,14867.4,14760.41,14824.51,104620000,0.0,0.0
2013-08-29 00:00:00-04:00,14817.91,14916.01,14792.11,14840.95,93170000,0.0,0.0
2013-08-30 00:00:00-04:00,14844.1,14848.24,14762.35,14810.31,135850000,0.0,0.0
2013-09-03 00:00:00-04:00,14801.55,14933.35,14777.48,14833.96,142530000,0.0,0.0
2013-09-04 00:00:00-04:00,14832.42,14956.74,14799.09,14930.87,122150000,0.0,0.0
2013-09-05 00:00:00-04:00,14929.49,14987.47,14923.27,14937.48,101010000,0.0,0.0
2013-09-06 00:00:00-04:00,14941.55,15009.84,14789.4,14922.5,108410000,0.0,0.0
2013-09-09 00:00:00-04:00,14927.19,15088.41,14927.19,15063.12,90660000,0.0,0.0
2013-09-10 00:00:00-04:00,15067.23,15192.13,15067.23,15191.06,103200000,0.0,0.0
2013-09-11 00:00:00-04:00,15194.13,15326.6,15194.13,15326.6,102090000,0.0,0.0
2013-09-12 00:00:00-04:00,15327.14,15345.32,15283.26,15300.64,99760000,0.0,0.0
2013-09-13 00:00:00-04:00,15312.86,15380.97,15312.86,15376.06,90890000,0.0,0.0
2013-09-16 00:00:00-04:00,15381.36,15549.87,15381.36,15494.78,105740000,0.0,0.0
2013-09-17 00:00:00-04:00,15503.15,15555.07,15503.15,15529.73,104480000,0.0,0.0
2013-09-18 00:00:00-04:00,15533.03,15709.58,15470.16,15676.94,145410000,0.0,0.0
2013-09-19 00:00:00-04:00,15677.86,15695.89,15625.45,15636.55,116280000,0.0,0.0
2013-09-20 00:00:00-04:00,15635.09,15654.77,15448.09,15451.09,379650000,0.0,0.0
2013-09-23 00:00:00-04:00,15452.31,15466.95,15368.25,15401.38,94920000,0.0,0.0
2013-09-24 00:00:00-04:00,15402.54,15433.75,15327.14,15334.59,85430000,0.0,0.0
2013-09-25 00:00:00-04:00,15339.02,15372.48,15253.16,15273.26,81890000,0.0,0.0
2013-09-26 00:00:00-04:00,15274.42,15387.19,15274.42,15328.3,79050000,0.0,0.0
2013-09-27 00:00:00-04:00,15317.45,15317.45,15211.81,15258.24,95660000,0.0,0.0
2013-09-30 00:00:00-04:00,15249.82,15249.82,15086.71,15129.67,122330000,0.0,0.0
2013-10-01 00:00:00-04:00,15132.49,15208.4,15110.34,15191.7,82460000,0.0,0.0
2013-10-02 00:00:00-04:00,15182.65,15182.65,15044.71,15133.14,86090000,0.0,0.0
2013-10-03 00:00:00-04:00,15127.23,15127.23,14947.03,14996.48,91300000,0.0,0.0
2013-10-04 00:00:00-04:00,14994.68,15083.99,14972.33,15072.58,75100000,0.0,0.0
2013-10-07 00:00:00-04:00,15069.3,15069.3,14920.83,14936.24,79620000,0.0,0.0
2013-10-08 00:00:00-04:00,14938.04,14938.04,14773.47,14776.53,102690000,0.0,0.0
2013-10-09 00:00:00-04:00,14778.19,14852.5,14719.43,14802.98,103190000,0.0,0.0
2013-10-10 00:00:00-04:00,14806.39,15126.07,14806.39,15126.07,106540000,0.0,0.0
2013-10-11 00:00:00-04:00,15126.52,15237.3,15100.13,15237.11,85730000,0.0,0.0
2013-10-14 00:00:00-04:00,15231.33,15309.48,15136.38,15301.26,81420000,0.0,0.0
2013-10-15 00:00:00-04:00,15300.3,15301.91,15161.33,15168.01,91440000,0.0,0.0
2013-10-16 00:00:00-04:00,15170.7,15374.15,15170.7,15373.83,92850000,0.0,0.0
2013-10-17 00:00:00-04:00,15369.46,15376.11,15229.02,15371.65,108490000,0.0,0.0
2013-10-18 00:00:00-04:00,15371.71,15412.97,15321.81,15399.65,156660000,0.0,0.0
2013-10-21 00:00:00-04:00,15401.32,15410.18,15362.66,15392.2,93660000,0.0,0.0
2013-10-22 00:00:00-04:00,15394.22,15518.1,15394.22,15467.66,107030000,0.0,0.0
2013-10-23 00:00:00-04:00,15465.34,15465.66,15366.19,15413.33,90630000,0.0,0.0
2013-10-24 00:00:00-04:00,15414.87,15528.63,15414.13,15509.21,89240000,0.0,0.0
2013-10-25 00:00:00-04:00,15523.72,15570.6,15512.96,15570.28,109900000,0.0,0.0
2013-10-28 00:00:00-04:00,15569.19,15599.09,15533.48,15568.93,92760000,0.0,0.0
2013-10-29 00:00:00-04:00,15572.21,15683.08,15572.21,15680.35,86600000,0.0,0.0
2013-10-30 00:00:00-04:00,15680.74,15721.0,15574.52,15618.76,79170000,0.0,0.0
2013-10-31 00:00:00-04:00,15619.92,15651.86,15544.69,15545.75,114050000,0.0,0.0
2013-11-01 00:00:00-04:00,15558.01,15649.4,15543.25,15615.55,101830000,0.0,0.0
2013-11-04 00:00:00-05:00,15621.2,15658.9,15588.48,15639.12,71200000,0.0,0.0
2013-11-05 00:00:00-05:00,15631.22,15651.89,15522.18,15618.22,91890000,0.0,0.0
2013-11-06 00:00:00-05:00,15628.72,15750.29,15628.72,15746.88,109200000,0.0,0.0
2013-11-07 00:00:00-05:00,15751.31,15797.68,15586.33,15593.98,103860000,0.0,0.0
2013-11-08 00:00:00-05:00,15591.54,15764.29,15579.35,15761.78,101200000,0.0,0.0
2013-11-11 00:00:00-05:00,15759.28,15791.45,15737.22,15783.1,58860000,0.0,0.0
2013-11-12 00:00:00-05:00,15773.15,15793.38,15708.29,15750.67,79260000,0.0,0.0
2013-11-13 00:00:00-05:00,15739.5,15822.98,15672.0,15821.63,92450000,0.0,0.0
2013-11-14 00:00:00-05:00,15806.22,15884.99,15798.74,15876.22,123860000,0.0,0.0
2013-11-15 00:00:00-05:00,15876.16,15962.98,15875.9,15961.7,126460000,0.0,0.0
2013-11-18 00:00:00-05:00,15962.72,16030.28,15942.17,15976.02,94860000,0.0,0.0
2013-11-19 00:00:00-05:00,15974.06,16025.85,15943.78,15967.03,84570000,0.0,0.0
2013-11-20 00:00:00-05:00,15971.2,16016.85,15865.37,15900.82,84350000,0.0,0.0
2013-11-21 00:00:00-05:00,15908.07,16016.04,15908.07,16009.99,79000000,0.0,0.0
2013-11-22 00:00:00-05:00,16008.71,16068.78,15976.27,16064.77,81000000,0.0,0.0
2013-11-25 00:00:00-05:00,16072.09,16109.63,16055.46,16072.54,94040000,0.0,0.0
2013-11-26 00:00:00-05:00,16070.93,16120.25,16070.93,16072.8,107450000,0.0,0.0
2013-11-27 00:00:00-05:00,16073.37,16107.99,16057.34,16097.33,65730000,0.0,0.0
2013-11-29 00:00:00-05:00,16105.16,16174.51,16074.14,16086.41,69190000,0.0,0.0
2013-12-02 00:00:00-05:00,16087.12,16098.0,15986.23,16008.77,92590000,0.0,0.0
2013-12-03 00:00:00-05:00,16004.72,16004.72,15859.68,15914.62,103910000,0.0,0.0
2013-12-04 00:00:00-05:00,15910.51,15960.36,15791.29,15889.77,111180000,0.0,0.0
2013-12-05 00:00:00-05:00,15886.5,15896.19,15809.37,15821.51,128080000,0.0,0.0
2013-12-06 00:00:00-05:00,15825.55,16022.35,15825.55,16020.2,98260000,0.0,0.0
2013-12-09 00:00:00-05:00,16019.49,16058.4,16015.29,16025.53,91810000,0.0,0.0
2013-12-10 00:00:00-05:00,16024.12,16029.06,15969.53,15973.13,79420000,0.0,0.0
2013-12-11 00:00:00-05:00,15970.75,15997.22,15827.7,15843.53,107170000,0.0,0.0
2013-12-12 00:00:00-05:00,15844.82,15845.11,15703.79,15739.43,105870000,0.0,0.0
2013-12-13 00:00:00-05:00,15745.66,15792.8,15717.92,15755.36,83180000,0.0,0.0
2013-12-16 00:00:00-05:00,15759.6,15930.31,15759.6,15884.57,101470000,0.0,0.0
2013-12-17 00:00:00-05:00,15884.06,15917.96,15836.45,15875.26,101490000,0.0,0.0
2013-12-18 00:00:00-05:00,15876.57,16173.04,15808.92,16167.97,129620000,0.0,0.0
2013-12-19 00:00:00-05:00,16162.51,16194.72,16121.54,16179.08,94980000,0.0,0.0
2013-12-20 00:00:00-05:00,16178.57,16287.84,16178.57,16221.14,285190000,0.0,0.0
2013-12-23 00:00:00-05:00,16225.25,16318.11,16225.25,16294.61,78930000,0.0,0.0
2013-12-24 00:00:00-05:00,16295.7,16360.6,16295.7,16357.55,33640000,0.0,0.0
2013-12-26 00:00:00-05:00,16370.97,16483.0,16370.97,16479.88,50160000,0.0,0.0
2013-12-27 00:00:00-05:00,16486.37,16529.01,16461.23,16478.41,47230000,0.0,0.0
2013-12-30 00:00:00-05:00,16484.51,16504.35,16476.87,16504.29,54220000,0.0,0.0
2013-12-31 00:00:00-05:00,16512.38,16588.25,16511.48,16576.66,78760000,0.0,0.0
2014-01-02 00:00:00-05:00,16572.17,16573.07,16416.49,16441.35,80960000,0.0,0.0
2014-01-03 00:00:00-05:00,16456.89,16518.74,16439.3,16469.99,72770000,0.0,0.0
2014-01-06 00:00:00-05:00,16474.04,16532.99,16405.52,16425.1,89380000,0.0,0.0
2014-01-07 00:00:00-05:00,16429.02,16562.32,16429.02,16530.94,81270000,0.0,0.0
2014-01-08 00:00:00-05:00,16527.66,16528.88,16416.69,16462.74,103260000,0.0,0.0
2014-01-09 00:00:00-05:00,16471.41,16525.35,16378.61,16444.76,83990000,0.0,0.0
2014-01-10 00:00:00-05:00,16453.62,16487.65,16379.02,16437.05,85190000,0.0,0.0
2014-01-13 00:00:00-05:00,16434.03,16453.13,16240.6,16257.94,111680000,0.0,0.0
2014-01-14 00:00:00-05:00,16261.99,16373.92,16260.83,16373.86,98610000,0.0,0.0
2014-01-15 00:00:00-05:00,16378.03,16505.28,16376.78,16481.94,101130000,0.0,0.0
2014-01-16 00:00:00-05:00,16477.7,16477.7,16375.56,16417.01,87370000,0.0,0.0
2014-01-17 00:00:00-05:00,16408.02,16495.26,16378.8,16458.56,184970000,0.0,0.0
2014-01-21 00:00:00-05:00,16459.27,16520.6,16316.25,16414.44,111570000,0.0,0.0
2014-01-22 00:00:00-05:00,16420.48,16453.49,16332.98,16373.34,87470000,0.0,0.0
2014-01-23 00:00:00-05:00,16371.99,16372.96,16140.58,16197.35,100540000,0.0,0.0
2014-01-24 00:00:00-05:00,16203.29,16203.29,15879.11,15879.11,141450000,0.0,0.0
2014-01-27 00:00:00-05:00,15879.05,15942.77,15783.55,15837.88,127540000,0.0,0.0
2014-01-28 00:00:00-05:00,15840.84,15945.89,15840.84,15928.56,89110000,0.0,0.0
2014-01-29 00:00:00-05:00,15927.08,15927.08,15708.98,15738.79,109590000,0.0,0.0
2014-01-30 00:00:00-05:00,15743.03,15907.53,15733.27,15848.61,92100000,0.0,0.0
2014-01-31 00:00:00-05:00,15847.19,15847.19,15617.55,15698.85,137090000,0.0,0.0
2014-02-03 00:00:00-05:00,15697.69,15708.54,15356.17,15372.8,151050000,0.0,0.0
2014-02-04 00:00:00-05:00,15372.93,15481.85,15356.62,15445.24,124110000,0.0,0.0
2014-02-05 00:00:00-05:00,15443.0,15478.21,15340.69,15440.23,105130000,0.0,0.0
2014-02-06 00:00:00-05:00,15443.83,15632.09,15443.0,15628.53,106980000,0.0,0.0
2014-02-07 00:00:00-05:00,15630.64,15798.51,15625.53,15794.08,105780000,0.0,0.0
2014-02-10 00:00:00-05:00,15793.63,15801.79,15733.69,15801.79,84110000,0.0,0.0
2014-02-11 00:00:00-05:00,15804.17,16027.19,15803.4,15994.77,95930000,0.0,0.0
2014-02-12 00:00:00-05:00,15993.04,16036.56,15928.75,15963.94,77310000,0.0,0.0
2014-02-13 00:00:00-05:00,15946.99,16039.37,15863.25,16027.59,99470000,0.0,0.0
2014-02-14 00:00:00-05:00,16018.08,16175.55,15985.39,16154.39,84060000,0.0,0.0
2014-02-18 00:00:00-05:00,16153.97,16167.33,16107.04,16130.4,91250000,0.0,0.0
2014-02-19 00:00:00-05:00,16126.23,16225.72,16031.66,16040.56,80560000,0.0,0.0
2014-02-20 00:00:00-05:00,16044.15,16161.64,16006.59,16133.23,77720000,0.0,0.0
2014-02-21 00:00:00-05:00,16135.92,16191.92,16093.8,16103.3,126580000,0.0,0.0
2014-02-24 00:00:00-05:00,16102.27,16300.04,16102.27,16207.14,244580000,0.0,0.0
2014-02-25 00:00:00-05:00,16207.34,16254.26,16147.25,16179.66,99470000,0.0,0.0
2014-02-26 00:00:00-05:00,16180.36,16252.35,16155.86,16198.41,93980000,0.0,0.0
2014-02-27 00:00:00-05:00,16197.7,16276.28,16159.81,16272.65,97640000,0.0,0.0
2014-02-28 00:00:00-05:00,16273.23,16398.95,16226.09,16321.71,122110000,0.0,0.0
2014-03-03 00:00:00-05:00,16321.71,16321.71,16071.25,16168.03,92760000,0.0,0.0
2014-03-04 00:00:00-05:00,16169.32,16419.49,16169.32,16395.88,96120000,0.0,0.0
2014-03-05 00:00:00-05:00,16395.88,16406.55,16343.96,16360.18,73980000,0.0,0.0
2014-03-06 00:00:00-05:00,16360.56,16450.17,16360.56,16421.89,75900000,0.0,0.0
2014-03-07 00:00:00-05:00,16424.53,16505.7,16398.86,16452.72,80690000,0.0,0.0
2014-03-10 00:00:00-04:00,16453.1,16453.1,16334.2,16418.68,68210000,0.0,0.0
2014-03-11 00:00:00-04:00,16419.39,16460.33,16325.17,16351.25,78150000,0.0,0.0
2014-03-12 00:00:00-04:00,16350.67,16364.74,16260.03,16340.08,77900000,0.0,0.0
2014-03-13 00:00:00-04:00,16341.55,16405.07,16084.1,16108.89,86160000,0.0,0.0
2014-03-14 00:00:00-04:00,16106.32,16165.05,16046.99,16065.67,85660000,0.0,0.0
2014-03-17 00:00:00-04:00,16066.37,16270.34,16066.37,16247.22,88930000,0.0,0.0
2014-03-18 00:00:00-04:00,16245.93,16369.94,16245.93,16336.19,79140000,0.0,0.0
2014-03-19 00:00:00-04:00,16335.71,16363.32,16126.29,16222.17,90110000,0.0,0.0
2014-03-20 00:00:00-04:00,16221.98,16353.98,16160.33,16331.05,91530000,0.0,0.0
2014-03-21 00:00:00-04:00,16332.69,16456.45,16290.79,16302.77,353670000,0.0,0.0
2014-03-24 00:00:00-04:00,16303.28,16380.51,16215.56,16276.69,110620000,0.0,0.0
2014-03-25 00:00:00-04:00,16279.2,16407.18,16279.2,16367.88,89110000,0.0,0.0
2014-03-26 00:00:00-04:00,16370.71,16466.04,16268.99,16268.99,92770000,0.0,0.0
2014-03-27 00:00:00-04:00,16268.67,16300.94,16191.79,16264.23,93650000,0.0,0.0
2014-03-28 00:00:00-04:00,16267.77,16414.86,16267.77,16323.06,86370000,0.0,0.0
2014-03-31 00:00:00-04:00,16324.22,16480.85,16324.22,16457.66,104510000,0.0,0.0
2014-04-01 00:00:00-04:00,16458.05,16565.73,16457.6,16532.61,88010000,0.0,0.0
2014-04-02 00:00:00-04:00,16532.8,16588.19,16506.6,16573.0,78120000,0.0,0.0
2014-04-03 00:00:00-04:00,16572.36,16604.15,16527.6,16572.55,77220000,0.0,0.0
2014-04-04 00:00:00-04:00,16576.02,16631.63,16392.77,16412.71,104350000,0.0,0.0
2014-04-07 00:00:00-04:00,16414.15,16421.38,16244.01,16245.87,116540000,0.0,0.0
2014-04-08 00:00:00-04:00,16245.16,16296.86,16180.28,16256.14,98510000,0.0,0.0
2014-04-09 00:00:00-04:00,16256.37,16438.82,16256.37,16437.18,91550000,0.0,0.0
2014-04-10 00:00:00-04:00,16437.24,16456.12,16153.34,16170.22,112550000,0.0,0.0
2014-04-11 00:00:00-04:00,16168.87,16168.87,16015.32,16026.75,119550000,0.0,0.0
2014-04-14 00:00:00-04:00,16028.29,16184.76,16028.29,16173.24,90020000,0.0,0.0
2014-04-15 00:00:00-04:00,16173.49,16272.95,16063.2,16262.56,97850000,0.0,0.0
2014-04-16 00:00:00-04:00,16266.23,16424.85,16266.23,16424.85,94650000,0.0,0.0
2014-04-17 00:00:00-04:00,16424.14,16460.49,16368.14,16408.54,136190000,0.0,0.0
2014-04-21 00:00:00-04:00,16408.92,16459.78,16402.08,16449.25,79500000,0.0,0.0
2014-04-22 00:00:00-04:00,16449.38,16565.71,16449.38,16514.37,84830000,0.0,0.0
2014-04-23 00:00:00-04:00,16513.73,16525.99,16477.28,16501.65,76830000,0.0,0.0
2014-04-24 00:00:00-04:00,16503.39,16541.26,16452.3,16501.65,80340000,0.0,0.0
2014-04-25 00:00:00-04:00,16503.26,16503.26,16333.78,16361.46,90630000,0.0,0.0
2014-04-28 00:00:00-04:00,16363.2,16500.37,16312.66,16448.74,105510000,0.0,0.0
2014-04-29 00:00:00-04:00,16451.18,16559.39,16451.18,16535.37,71240000,0.0,0.0
2014-04-30 00:00:00-04:00,16534.86,16592.28,16510.87,16580.84,92970000,0.0,0.0
2014-05-01 00:00:00-04:00,16580.26,16604.79,16525.25,16558.87,75630000,0.0,0.0
2014-05-02 00:00:00-04:00,16562.34,16620.06,16488.31,16512.89,78910000,0.0,0.0
2014-05-05 00:00:00-04:00,16509.75,16547.92,16377.09,16530.55,70320000,0.0,0.0
2014-05-06 00:00:00-04:00,16529.85,16529.85,16399.99,16401.02,74340000,0.0,0.0
2014-05-07 00:00:00-04:00,16401.66,16522.94,16357.35,16518.54,93870000,0.0,0.0
2014-05-08 00:00:00-04:00,16518.16,16622.95,16502.01,16550.97,75620000,0.0,0.0
2014-05-09 00:00:00-04:00,16551.23,16588.77,16498.71,16583.34,74980000,0.0,0.0
2014-05-12 00:00:00-04:00,16584.82,16704.84,16584.82,16695.47,71550000,0.0,0.0
2014-05-13 00:00:00-04:00,16695.92,16735.51,16695.92,16715.44,71340000,0.0,0.0
2014-05-14 00:00:00-04:00,16716.08,16717.56,16595.0,16613.97,71970000,0.0,0.0
2014-05-15 00:00:00-04:00,16613.52,16622.9,16397.46,16446.81,106610000,0.0,0.0
2014-05-16 00:00:00-04:00,16447.32,16498.99,16414.32,16491.31,119330000,0.0,0.0
2014-05-19 00:00:00-04:00,16490.35,16526.26,16442.12,16511.86,82180000,0.0,0.0
2014-05-20 00:00:00-04:00,16511.22,16511.22,16341.3,16374.31,75150000,0.0,0.0
2014-05-21 00:00:00-04:00,16376.17,16544.6,16376.17,16533.06,76730000,0.0,0.0
2014-05-22 00:00:00-04:00,16532.74,16565.39,16489.61,16543.08,59250000,0.0,0.0
2014-05-23 00:00:00-04:00,16544.49,16613.07,16544.49,16606.27,61340000,0.0,0.0
2014-05-27 00:00:00-04:00,16607.42,16688.69,16607.42,16675.5,80870000,0.0,0.0
2014-05-28 00:00:00-04:00,16674.98,16674.98,16620.22,16633.18,62480000,0.0,0.0
2014-05-29 00:00:00-04:00,16637.74,16698.74,16620.43,16698.74,55500000,0.0,0.0
2014-05-30 00:00:00-04:00,16697.33,16721.22,16648.85,16717.17,105190000,0.0,0.0
2014-06-02 00:00:00-04:00,16716.85,16756.64,16682.07,16743.63,57560000,0.0,0.0
2014-06-03 00:00:00-04:00,16736.7,16736.7,16690.01,16722.34,67830000,0.0,0.0
2014-06-04 00:00:00-04:00,16720.0,16742.91,16673.65,16737.53,65570000,0.0,0.0
2014-06-05 00:00:00-04:00,16739.14,16845.81,16709.95,16836.11,70460000,0.0,0.0
2014-06-06 00:00:00-04:00,16839.64,16924.28,16839.64,16924.28,80530000,0.0,0.0
2014-06-09 00:00:00-04:00,16926.08,16970.17,16912.92,16943.1,67130000,0.0,0.0
2014-06-10 00:00:00-04:00,16940.4,16946.34,16897.44,16945.92,64560000,0.0,0.0
2014-06-11 00:00:00-04:00,16943.16,16943.16,16821.85,16843.88,61860000,0.0,0.0
2014-06-12 00:00:00-04:00,16840.48,16841.57,16703.73,16734.19,72560000,0.0,0.0
2014-06-13 00:00:00-04:00,16734.64,16787.89,16718.6,16775.74,95220000,0.0,0.0
2014-06-16 00:00:00-04:00,16765.56,16802.14,16722.86,16781.01,77900000,0.0,0.0
2014-06-17 00:00:00-04:00,16779.21,16823.55,16732.91,16808.49,63530000,0.0,0.0
2014-06-18 00:00:00-04:00,16806.12,16911.41,16755.29,16906.62,73720000,0.0,0.0
2014-06-19 00:00:00-04:00,16909.9,16923.43,16858.88,16921.46,80220000,0.0,0.0
2014-06-20 00:00:00-04:00,16920.62,16978.02,16920.62,16947.08,247350000,0.0,0.0
2014-06-23 00:00:00-04:00,16946.5,16954.27,16896.09,16937.26,63640000,0.0,0.0
2014-06-24 00:00:00-04:00,16934.62,16969.7,16805.23,16818.13,80220000,0.0,0.0
2014-06-25 00:00:00-04:00,16817.68,16883.54,16799.41,16867.51,73920000,0.0,0.0
2014-06-26 00:00:00-04:00,16866.81,16872.52,16746.09,16846.13,63650000,0.0,0.0
2014-06-27 00:00:00-04:00,16846.9,16862.73,16773.84,16851.84,137690000,0.0,0.0
2014-06-30 00:00:00-04:00,16852.49,16871.27,16801.94,16826.6,90360000,0.0,0.0
2014-07-01 00:00:00-04:00,16828.53,16998.7,16828.53,16956.07,74050000,0.0,0.0
2014-07-02 00:00:00-04:00,16949.71,16986.63,16949.71,16976.24,57840000,0.0,0.0
2014-07-03 00:00:00-04:00,16979.0,17074.65,16979.0,17068.26,66800000,0.0,0.0
2014-07-07 00:00:00-04:00,17063.83,17063.83,16992.45,17024.21,61480000,0.0,0.0
2014-07-08 00:00:00-04:00,17022.09,17022.09,16874.79,16906.62,75250000,0.0,0.0
2014-07-09 00:00:00-04:00,16916.83,16998.95,16913.81,16985.61,67120000,0.0,0.0
2014-07-10 00:00:00-04:00,16980.35,16980.35,16805.38,16915.07,67510000,0.0,0.0
2014-07-11 00:00:00-04:00,16918.31,16949.46,16860.3,16943.81,61000000,0.0,0.0
2014-07-14 00:00:00-04:00,16950.93,17088.43,16950.93,17055.42,60570000,0.0,0.0
2014-07-15 00:00:00-04:00,17055.03,17120.34,17006.39,17060.68,101730000,0.0,0.0
